1.004999999999999893e+00 1.188951008166409122e-14
1.504999999999999893e+00 8.791584977954955589e-10
2.004999999999999893e+00 2.048549792554084058e-07
2.504999999999999893e+00 5.010166973304075783e-06
3.004999999999999893e+00 4.041806444487629999e-05
3.504999999999999893e+00 1.749616100218605883e-04
4.004999999999999893e+00 5.078231489586267034e-04
4.504999999999999893e+00 1.157836095964939749e-03
5.004999999999999893e+00 2.194177304763792608e-03
5.504999999999999893e+00 3.942709038959870890e-03
6.004999999999999893e+00 5.419470442182150287e-03
6.504999999999999893e+00 7.810150549252146447e-03
7.004999999999999893e+00 1.019548741943679220e-02
7.504999999999999893e+00 1.242355681916106763e-02
8.004999999999999005e+00 1.526448382808001658e-02
8.504999999999999005e+00 1.819254289392580395e-02
9.004999999999999005e+00 2.086532915446233719e-02
9.504999999999999005e+00 2.224670696212183163e-02
1.000499999999999901e+01 2.466622429293640478e-02
1.050499999999999901e+01 1.111972403322801367e-01
1.100499999999999901e+01 4.638337679671580283e-01
1.150499999999999901e+01 2.782189693898121444e-02
1.200499999999999901e+01 2.944021951543984369e-02
1.250499999999999901e+01 3.139703702500371701e-02
1.300499999999999901e+01 3.301988277525134963e-02
1.350499999999999901e+01 4.026354830170503218e-02
1.400499999999999901e+01 4.298553812619938796e-02
1.450499999999999901e+01 3.026629752667809453e-02
1.500499999999999901e+01 2.067981235006795260e-02
1.550499999999999901e+01 4.147603255710954895e-02
1.600499999999999901e+01 1.094781445013640742e+01
1.650499999999999901e+01 2.113302811342038234e-02
1.700499999999999901e+01 1.885969480820307367e-02
1.750499999999999901e+01 2.221548583720052081e-02
1.800499999999999901e+01 1.868095817265432931e-02
1.850499999999999901e+01 1.835799694538271798e-02
1.900499999999999901e+01 4.467695679283912313e-01
1.950499999999999901e+01 2.337300995491949779e-02
2.000499999999999901e+01 2.602056017869784632e-02
2.050499999999999901e+01 2.762613794966995578e-02
2.100499999999999901e+01 2.822856188224803081e-02
2.150499999999999901e+01 2.945143224810890456e-02
2.200499999999999901e+01 2.937283942079369284e-02
2.250499999999999901e+01 3.467076897207973379e-02
2.300499999999999901e+01 1.776038995246816965e-01
2.350499999999999901e+01 3.023237249095852425e-02
2.400499999999999901e+01 2.985958751463032787e-02
2.450499999999999901e+01 1.079477953954184055e-01
2.500499999999999901e+01 2.876030822203780660e-02
2.550499999999999901e+01 2.701334670966443544e-02
2.600499999999999901e+01 2.665206933624836294e-02
2.650499999999999901e+01 2.620353536269161981e-02
2.700499999999999901e+01 2.615863735007933552e-02
2.750499999999999901e+01 6.966851920016450816e-02
2.800499999999999901e+01 2.478821807524980020e-02
2.850499999999999901e+01 2.428078734084571089e-02
2.900499999999999901e+01 2.634693402936755594e-02
2.950499999999999901e+01 9.682215963694310035e-02
3.000499999999999901e+01 2.786787340079535311e-02
3.050499999999999901e+01 2.552550391784204689e-02
3.100499999999999901e+01 2.201230910393452145e-02
3.150499999999999901e+01 2.161869961337747198e-02
3.200500000000000256e+01 2.114620235034182089e-02
3.250500000000000256e+01 2.380103073070350891e-02
3.300500000000000256e+01 4.726511157667754454e-02
